Time & Date,Country,Event,Actual,Previous,Consensus,Forecast
7:00 AM,GB,BoE MPC Vote Unchanged,9/9,9/9,9/9,9/9
7:00 AM,GB,BoE MPC Vote Cut,0/9,0/9,0/9,0/9
8:30 AM,DE,Construction PMI OCT,45.2,45.5,,44.4
8:30 AM,SE,GDP Growth Rate QoQ Flash Q3,4.30%,-8.6% ®,,4.20%
9:00 AM,IS,Unemployment Rate SEP,4.90%,6%,,7.90%
9:30 AM,GB,Construction PMI OCT,53.1,56.8,55,54.4
10:00 AM,EA,Retail Sales YoY SEP,2.20%,4.4% ®,2.80%,2.50%
10:00 AM,EA,Retail Sales MoM SEP,-2%,4.2% ®,-1%,-1.40%
10:00 AM,GR,Unemployment Rate AUG,16.80%,17% ®,,17.40%
11:30 AM,ES,Consumer Confidence OCT,48.5,49.5,,44.9
11:40 AM,EA,ECB Guindos Speech,,,,
12:00 PM,GB,Sunak Statement on COVID Support,,,,
1:30 PM,CZ,CNB Interest Rate Decision,0.25%,0.25%,0.25%,0.25%
3:00 PM,DE,Bundesbank Weidmann Speech,,,,
Friday November 06 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Industrial Production MoM SEP,1.60%,0.5% ®,2.70%,2.50%
7:45 AM,FR,Balance of Trade SEP,€-5.8B,€-7.7B,€-6.32B,€-6.7B
8:30 AM,GB,Halifax House Price Index MoM OCT,0.30%,1.5% ®,0.50%,0.80%
8:30 AM,GB,Halifax House Price Index YoY OCT,7.50%,7.30%,8.20%,8.30%
9:00 AM,IT,Retail Sales MoM SEP,-0.80%,8.20%,,-2.60%
2:30 PM,PL,Interest Rate Decision,0.10%,0.10%,0.10%,0.10%
Monday November 09 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Balance of Trade SEP,€20.8B,€11.9B ®,,€19.9B
9:25 AM,EA,ECB President Lagarde Speech,,,,
10:35 AM,GB,BoE Gov Bailey Speech,,,,
12:00 PM,EA,ECB Mersch Speech,,,,
2:00 PM,GB,BoE Haldane Speech,,,,
Tuesday November 10 2020,,,Actual,Previous,Consensus,Forecast
6:30 AM,FR,Unemployment Rate Q3,9%,7.10%,7.90%,8.00%
7:00 AM,GB,Claimant Count Change OCT,-29.8K,-40.2K ®,50K,36K
7:00 AM,GB,Average Earnings excl. Bonus SEP,1.90%,0.9% ®,1.50%,1.40%
7:00 AM,GB,Average Earnings incl. Bonus SEP,1.30%,0.1% ®,1%,0.90%
7:00 AM,GB,Unemployment Rate SEP,4.80%,4.50%,4.80%,4.90%
7:00 AM,GB,Employment Change AUG,-164K,-153K,-148K,-140K
7:45 AM,FR,Industrial Production MoM SEP,1.40%,1.1% ®,0.80%,0.80%
9:00 AM,IT,Industrial Production MoM SEP,-5.60%,7.4% ®,-2%,-2.60%
10:00 AM,EA,ZEW Economic Sentiment Index NOV,32.8,52.3,,36
10:00 AM,DE,ZEW Economic Sentiment Index NOV,39,56.1,41.7,42
Wednesday November 11 2020,,,Actual,Previous,Consensus,Forecast
8:30 AM,SE,Financial Stability Report,,,,
1:00 PM,EA,ECB President Lagarde Speech,,,,
1:30 PM,EA,ECB Guindos Speech,,,,
2:45 PM,EA,ECB Guindos Speech,,,,
Thursday November 12 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Inflation Rate YoY Final OCT,-0.20%,-0.20%,-0.20%,-0.20%
7:00 AM,GB,Balance of Trade SEP,£0.6B,£2.9B ®,,£-1.0B
7:00 AM,GB,GDP 3-Month Avg SEP,15.50%,7.9% ®,15.80%,15.50%
7:00 AM,GB,Manufacturing Production YoY SEP,-7.90%,-8.3% ®,-7.40%,-7.60%
7:00 AM,GB,Business Investment YoY Prel Q3,-20.70%,-26.10%,,-17.60%
7:00 AM,GB,Business Investment QoQ Prel Q3,8.80%,-26.50%,,15.90%
7:00 AM,GB,GDP Growth Rate YoY Prel Q3,-9.60%,-21.50%,-9.40%,-9.70%
7:00 AM,GB,Construction Output YoY SEP,-10%,-13%,-11.70%,-11.70%
7:00 AM,GB,GDP Growth Rate QoQ Prel Q3,15.50%,-19.80%,15.80%,15.50%
7:00 AM,GB,Industrial Production MoM SEP,0.50%,0.30%,0.80%,0.40%
7:00 AM,GB,Industrial Production YoY SEP,-6.30%,-6.40%,-6.10%,-6.20%
8:00 AM,GB,BoE Gov Bailey Speech,,,,
8:30 AM,SE,Inflation Rate MoM OCT,-0.10%,0.10%,-0.10%,0.10%
8:30 AM,SE,CPIF YoY OCT,0.30%,0.30%,0.30%,0.40%
9:00 AM,EA,ECB Economic Bulletin,,,,
9:00 AM,FR,IEA Oil Market Report,,,,
9:50 AM,EA,ECB Guindos Speech,,,,
10:00 AM,EA,Industrial Production MoM SEP,-0.40%,0.6% ®,0.70%,0.90%
10:00 AM,EA,Industrial Production YoY SEP,-6.80%,-6.7% ®,-5.80%,-5.40%
10:35 AM,RO,Interest Rate Decision,1.50%,1.50%,,
11:00 AM,IE,Inflation Rate YoY OCT,-1.50%,-1.20%,,-1.20%
2:15 PM,EA,ECB Mersch Speech,,,,
4:45 PM,EA,ECB President Lagarde Speech,,,,
4:45 PM,GB,BoE Gov Bailey Speech,,,,
6:00 PM,DE,Bundesbank Mauderer Speech,,,,
Friday November 13 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,EE,Unemployment Rate Q3,7.70%,7.10%,,7.30%
6:00 AM,FI,GDP Growth Rate YoY Prel Q3,-4.00%,-6.40%,,-5.70%
6:00 AM,FI,GDP Growth Rate QoQ Prel Q3,2.60%,-4.50%,,1.50%
7:00 AM,DK,GDP Growth Rate QoQ Adv Q3,4.90%,-6.80%,,2.80%
7:00 AM,DE,Wholesale Prices YoY OCT,-1.90%,-1.80%,,
7:00 AM,DE,Wholesale Prices MoM OCT,-0.20%,0.00%,,
7:00 AM,RO,GDP Growth Rate QoQ Prel Q3,5.60%,-12.2% ®,,5.10%
7:15 AM,DE,Bundesbank Mauderer Speech,,,,
7:45 AM,FR,Inflation Rate YoY Final OCT,0%,0%,0%,0%
8:00 AM,HU,GDP Growth Rate QoQ Prel Q3,11.30%,-14.6% ®,,9.20%
8:00 AM,SK,GDP Growth Rate YoY Prel Q3,-2.40%,-12.10%,-5%,-5.20%
8:00 AM,SK,GDP Growth Rate QoQ Prel Q3,11.70%,-8.30%,,5.50%
8:30 AM,NL,GDP Growth Rate QoQ Flash Q3,7.70%,-8.50%,7%,6.80%
8:30 AM,NL,GDP Growth Rate YoY Flash Q3,-2.50%,-9.40%,,-4.20%
9:00 AM,PL,GDP Growth Rate YoY Prel Q3,-1.60%,-8.20%,-1.70%,-2.60%
9:00 AM,PL,GDP Growth Rate QoQ Prel Q3,7.70%,-8.90%,8%,7.50%
9:30 AM,PT,GDP Growth Rate QoQ Final Q3,13.30%,-13.90%,13.20%,13.20%
10:00 AM,CY,GDP Growth Rate QoQ Flash Q3,9.40%,-13.1% ®,,7%
10:00 AM,EA,Balance of Trade SEP,€24.8B,€13.9B ®,€22B,€23.3B
10:00 AM,EA,GDP Growth Rate QoQ 2nd Est Q3,12.60%,-11.80%,12.70%,12.70%
10:00 AM,EA,GDP Growth Rate YoY 2nd Est Q3,-4.40%,-14.80%,-4.30%,-4.30%
10:00 AM,EA,Employment Change YoY Prel Q3,-2%,-3.10%,,-1.70%
10:00 AM,EA,Employment Change QoQ Prel Q3,0.90%,-2.90%,,1.50%
10:00 AM,DE,Bundesbank Weidmann Speech,,,,
2:00 PM,DE,Bundesbank Mauderer Speech,,,,
2:00 PM,GB,BoE Tenreyro Speech,,,,
4:00 PM,GB,BoE Gov Bailey Speech,,,,
Monday November 16 2020,,,Actual,Previous,Consensus,Forecast
9:00 AM,EA,ECB Guindos Speech,,,,
9:00 AM,IT,Inflation Rate YoY Final OCT,-0.30%,-0.60%,-0.30%,-0.30%
1:00 PM,EA,ECB President Lagarde Speech,,,,
1:00 PM,DE,Bundesbank Mauderer Speech,,,,
1:30 PM,EA,ECB Mersch Speech,,,,
5:30 PM,GB,BoE Haskel Speech,,,,
Tuesday November 17 2020,,,Actual,Previous,Consensus,Forecast
9:00 AM,IT,Balance of Trade SEP,€5.849B,€3.928B,€3.343B,€ 3.2B
1:00 PM,EA,ECB Guindos Speech,,,,
1:00 PM,HU,Interest Rate Decision,0.60%,0.60%,0.60%,0.60%
1:00 PM,HU,Deposit Interest Rate NOV,-0.05%,-0.05%,-0.05%,-0.05%
2:00 PM,GB,BoE Gov Bailey Speech,,,,
3:45 PM,DE,Bundesbank Balz Speech,,,,
4:00 PM,EA,ECB President Lagarde Speech,,,,
5:00 PM,GB,BoE Ramsden Speech,,,,
Wednesday November 18 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,EU,New Car Registrations YoY OCT,-7.80%,3.10%,,
7:00 AM,GB,Inflation Rate YoY OCT,0.70%,0.50%,0.60%,0.70%
7:00 AM,GB,Inflation Rate MoM OCT,0%,0.40%,-0.10%,0.00%
7:00 AM,GB,Core Inflation Rate YoY OCT,1.50%,1.30%,1.30%,1.40%
8:30 AM,DE,Bundesbank Balz Speech,,,,
8:55 AM,IS,CBI Interest Rate Decision,0.75%,1%,,1%
10:00 AM,EA,Core Inflation Rate YoY Final OCT,0.20%,0.20%,0.20%,0.20%
10:00 AM,EA,Inflation Rate YoY Final OCT,-0.30%,-0.30%,-0.30%,-0.30%
10:30 AM,GB,BoE Haldane Speech,,,,
,EA,ECB Non-Monetary Policy Meeting,,,,
Thursday November 19 2020,,,Actual,Previous,Consensus,Forecast
5:30 AM,NL,Unemployment Rate OCT,4.30%,4.40%,,4.60%
8:00 AM,EA,ECB President Lagarde Speech,,,,
8:30 AM,SE,Unemployment Rate OCT,7.80%,8.30%,,8.50%
9:00 AM,PL,Employment Growth YoY OCT,-1%,-1.5% ®,-1.10%,-1%
9:00 AM,ES,Balance of Trade SEP,€-1.48B,€-1.74B,,€-2.3B
10:00 AM,EA,Construction Output YoY SEP,-2.50%,0.4% ®,,-3.80%
11:00 AM,GB,CBI Industrial Trends Orders NOV,-40,-34,-39,-26
12:00 PM,PL,Monetary Policy Meeting Minutes,,,,
2:30 PM,DE,Bundesbank Mauderer Speech,,,,
4:00 PM,DE,Bundesbank Buch Speech,,,,
5:00 PM,DE,Bundesbank Wuermeling Speech,,,,
,EU,European Council Video Conference,,,,
Friday November 20 2020,,,Actual,Previous,Consensus,Forecast
12:01 AM,GB,GfK Consumer Confidence NOV,-33,-31,-34,-33
5:30 AM,NL,Consumer Confidence NOV,-26,-30,,-27
7:00 AM,DE,PPI MoM OCT,0.10%,0.40%,0.10%,0.20%
7:00 AM,GB,Retail Sales YoY OCT,5.80%,4.6% ®,4.20%,4%
7:00 AM,GB,Retail Sales MoM OCT,1.20%,1.4% ®,0%,0.40%
8:40 AM,SK,Unemployment Rate OCT,7.40%,7.40%,7.45%,7.50%
10:00 AM,HR,Unemployment Rate OCT,9.10%,8.80%,,10.80%
1:00 PM,DE,Bundesbank Weidmann Speech,,,,
2:00 PM,SI,Unemployment Rate SEP,8.60%,9.10%,,9.40%
3:00 PM,EA,Consumer Confidence Flash NOV,-17.6,-15.5,-17.7,-18
Monday November 23 2020,,,Actual,Previous,Consensus,Forecast
8:15 AM,FR,Markit Manufacturing PMI Flash NOV,49.1,51.3,50.1,50
8:15 AM,FR,Markit Services PMI Flash NOV,38,46.5,37.7,40.1
8:30 AM,DE,Markit Manufacturing PMI Flash NOV,57.9,58.2,56.5,55.9
8:30 AM,DE,Markit Services PMI Flash NOV,46.2,49.5,46.3,46.5
9:00 AM,EA,Markit Services PMI Flash NOV,41.3,46.9,42.5,43.7
9:00 AM,EA,Markit Manufacturing PMI Flash NOV,53.6,54.8,53.1,53.6
9:30 AM,GB,Markit/CIPS Manufacturing PMI Flash NOV,55.2,53.7,50.5,50
9:30 AM,GB,Markit/CIPS UK Services PMI Flash NOV,45.8,51.4,42.5,42
Tuesday November 24 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,FI,Unemployment Rate OCT,7.40%,7.60%,,8.30%
7:00 AM,DE,GDP Growth Rate QoQ Final Q3,8.50%,-9.80%,8.20%,8.20%
7:00 AM,DE,GDP Growth Rate YoY Final Q3,-4%,-11.30%,-4.30%,-4.30%
7:45 AM,FR,Business Confidence NOV,92,94 ®,91,91
9:00 AM,DE,Ifo Business Climate NOV,90.7,92.5 ®,90.1,90.1
11:00 AM,GB,CBI Distributive Trades NOV,-25,-23,-35,-32
11:00 AM,GB,BoE Haskel Speech,,,,
1:00 PM,DE,Bundesbank Mauderer Speech,,,,
2:00 PM,EA,ECB President Lagarde Speech,,,,
4:00 PM,DE,Bundesbank Beermann Speech,,,,
Wednesday November 25 2020,,,Actual,Previous,Consensus,Forecast
7:40 AM,DE,Bundesbank Mauderer Speech,,,,
9:00 AM,PL,Unemployment Rate OCT,6.10%,6.10%,6.10%,6.10%
9:30 AM,EA,ECB Financial Stability Review,,,,
11:00 AM,FR,Unemployment Benefit Claims OCT,-56.6K,-15.2K,,-10K
11:15 AM,DE,Bundesbank Wuermeling Speech,,,,
12:30 PM,GB,2020 Spending Review,,,,
Thursday November 26 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,GfK Consumer Confidence DEC,-6.7,-3.2 ®,-5,-2
7:45 AM,FR,Consumer Confidence NOV,90,94,92,91
8:30 AM,SE,Monetary Policy Report,,,,
8:30 AM,SE,Riksbank Rate Decision,0%,0%,0%,0%
9:00 AM,IS,Unemployment Rate OCT,6.70%,4.90%,,5.20%
12:30 PM,EA,ECB Monetary Policy Meeting Accounts,,,,
Friday November 27 2020,,,Actual,Previous,Consensus,Forecast
6:00 AM,FI,GDP Growth Rate YoY Final Q3,-2.70%,-6.2% ®,,-5.70%
6:00 AM,FI,GDP Growth Rate QoQ Final Q3,3.30%,-3.9% ®,,1.50%
7:45 AM,FR,GDP Growth Rate QoQ Final Q3,18.70%,-13.8% ®,18.20%,18.20%
7:45 AM,FR,Inflation Rate YoY Prel NOV,0.20%,0%,0.10%,0.10%
8:00 AM,HU,Unemployment Rate OCT,4.30%,4.40%,,4.50%
8:10 AM,DE,Bundesbank Weidmann Speech,,,,
8:30 AM,SE,GDP Growth Rate QoQ Final Q3,4.90%,-8.0% ®,4.40%,4.30%
9:00 AM,IT,Business Confidence NOV,90.2,94.7 ®,93.5,93.6
9:00 AM,IT,Consumer Confidence NOV,98.1,101.7 ®,99,100.5
10:00 AM,EA,Consumer Confidence Final NOV,-17.6,-15.5,-17.6,-17.6
10:00 AM,EA,Economic Sentiment NOV,87.6,91.1 ®,86.5,86.5
11:55 AM,ES,Business Confidence NOV,-7.7,-9.2,,-10
12:00 PM,DE,Bundesbank Balz Speech,,,,
Monday November 30 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DK,Unemployment Rate OCT,4.60%,4.80%,,4.90%
9:00 AM,PL,GDP Growth Rate QoQ Final Q3,7.90%,-9% ®,7.70%,7.70%
9:00 AM,PL,GDP Growth Rate YoY Final Q3,-1.50%,-8.4% ®,-1.60%,-1.60%
9:30 AM,GB,BoE Consumer Credit OCT,£-0.6B,£-0.63B ®,,£0.5B
9:30 AM,GB,Mortgage Lending OCT,£4.3B,£4.9B ®,£4.455B,£4.3B
9:30 AM,GB,Mortgage Approvals OCT,97.5K,92.1K ®,84.486K,84.5K
9:40 AM,DE,Bundesbank Balz Speech,,,,
10:00 AM,IT,Inflation Rate YoY Prel NOV,-0.20%,-0.30%,,-0.30%
10:30 AM,EA,ECB President Lagarde Speech,,,,
1:00 PM,DE,Inflation Rate YoY Prel NOV,-0.30%,-0.20%,-0.10%,-0.10%
2:30 PM,GB,BoE Tenreyro Speech,,,,
,EA,Eurogroup Video Conference,,,,
Tuesday December 01 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Unemployment Rate Harmonised OCT,4.50%,4.50%,,4.60%
7:00 AM,GB,Nationwide Housing Prices YoY NOV,6.50%,5.80%,5.50%,6.20%
7:00 AM,GB,Nationwide Housing Prices MoM NOV,0.90%,0.80%,0.30%,0.40%
8:15 AM,ES,Markit Manufacturing PMI NOV,49.8,52.5,50.5,50.5
8:45 AM,IT,IHS Markit Manufacturing PMI NOV,51.5,53.8,52,52.2
8:50 AM,FR,Markit Manufacturing PMI Final NOV,49.6,51.3,49.1,49.1
8:55 AM,DE,Markit Manufacturing PMI Final NOV,57.8,58.2,57.9,57.9
8:55 AM,DE,Unemployment Rate NOV,6.10%,6.20%,6.30%,6.30%
8:55 AM,DE,Unemployment Change NOV,-39K,-38K ®,8K,12K
9:00 AM,EA,Markit Manufacturing PMI Final NOV,53.8,54.8,53.6,53.6
9:00 AM,FO,Unemployment Rate SEP,1.40%,1.6% ®,,2%
9:00 AM,IT,GDP Growth Rate QoQ Final Q3,15.90%,-13%,16.10%,16.10%
9:00 AM,IT,GDP Growth Rate YoY Final Q3,-5%,-18% ®,-4.70%,-4.70%
9:30 AM,AT,Unemployment Rate NOV,9.50%,8.70%,,9%
9:30 AM,GB,Markit/CIPS Manufacturing PMI Final NOV,55.6,53.7,55.2,55.2
10:00 AM,EA,Core Inflation Rate YoY Flash NOV,0.20%,0.20%,0.20%,0.20%
10:00 AM,EA,Inflation Rate MoM Flash NOV,-0.30%,0.20%,,-0.20%
10:00 AM,EA,Inflation Rate YoY Flash NOV,-0.30%,-0.30%,-0.20%,-0.20%
4:00 PM,DE,Bundesbank Mauderer Speech,,,,
5:00 PM,EA,ECB President Lagarde Speech,,,,
,EU,EcoFin Video Conference,,,,
Wednesday December 02 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Retail Sales MoM OCT,2.60%,-2.2% ®,1.20%,0.80%
7:00 AM,DE,Retail Sales YoY OCT,8.20%,7% ®,5.90%,6%
7:00 AM,RO,Unemployment Rate OCT,5.30%,5.1% ®,,5.30%
8:00 AM,ES,Unemployment Change NOV,25.3K,49.6K,,25K
9:00 AM,IT,Unemployment Rate OCT,9.80%,9.7% ®,9.90%,9.80%
9:30 AM,GB,BoE FPC Meeting,,,,
10:00 AM,CY,Unemployment Rate OCT,10.50%,9.3% ®,,8.10%
10:00 AM,EA,Unemployment Rate OCT,8.40%,8.5% ®,8.40%,8.50%
11:00 AM,IE,Unemployment Rate NOV,7.50%,7.2% ®,,
3:15 PM,PL,Interest Rate Decision,0.10%,0.10%,0.10%,0.10%
,EA,ECB Non-Monetary Policy Meeting,,,,
Thursday December 03 2020,,,Actual,Previous,Consensus,Forecast
8:15 AM,ES,Markit Services PMI NOV,39.5,41.4,36.6,37
8:45 AM,IT,IHS Markit Services PMI NOV,39.4,46.7,41.3,41
8:50 AM,FR,Markit Services PMI Final NOV,38.8,46.5,38,38
8:55 AM,DE,Markit Services PMI Final NOV,46,49.5,46.2,46.2
9:00 AM,EA,Markit Services PMI Final NOV,41.7,46.9,41.3,41.3
9:30 AM,GB,Markit/CIPS UK Services PMI Final NOV,47.6,51.4,45.8,45.8
10:00 AM,EA,Retail Sales MoM OCT,1.50%,-1.7% ®,0.80%,0.40%
10:00 AM,EA,Retail Sales YoY OCT,4.30%,2.5% ®,2.70%,2.60%
,EA,ECB General Council Meeting,,,,
Friday December 04 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Factory Orders MoM OCT,2.90%,1.1% ®,1.50%,1.20%
8:10 AM,CZ,Unemployment Rate NOV,3.80%,3.70%,3.80%,4%
8:30 AM,DE,Construction PMI NOV,45.6,45.2,,42.5
9:00 AM,IT,Retail Sales MoM OCT,0.60%,-0.7% ®,,0.40%
9:30 AM,GB,Construction PMI NOV,54.7,53.1,52,50.9
11:00 AM,IE,GDP Growth Rate QoQ Q3,11.10%,-3.2% ®,,3.80%
Sunday December 06 2020,,,Actual,Previous,Consensus,Forecast
10:00 AM,EA,ECB President Lagarde Speech,,,,
Monday December 07 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Industrial Production MoM OCT,3.20%,2.3% ®,1.60%,1.20%
8:30 AM,SE,Monetary Policy Meeting Minutes,,,,
8:30 AM,GB,Halifax House Price Index MoM NOV,1.20%,0.30%,,0.40%
8:30 AM,GB,Halifax House Price Index YoY NOV,7.60%,7.50%,,7.10%
Tuesday December 08 2020,,,Actual,Previous,Consensus,Forecast
5:30 AM,NL,Inflation Rate YoY NOV,0.80%,1.20%,,1.10%
7:45 AM,FR,Balance of Trade OCT,€-4.9B,€-5.6B ®,,€-4.7B
10:00 AM,EA,ZEW Economic Sentiment Index DEC,54.4,32.8,,32
10:00 AM,EA,Employment Change YoY Final Q3,-2.30%,-3.10%,-2%,-2%
10:00 AM,EA,Employment Change QoQ Final Q3,1%,-3% ®,0.90%,0.90%
10:00 AM,EA,GDP Growth Rate YoY 3rd Est Q3,-4.30%,-14.7% ®,-4.40%,-4.40%
10:00 AM,EA,GDP Growth Rate QoQ 3rd Est Q3,12.50%,-11.7% ®,12.60%,12.60%
10:00 AM,DE,ZEW Economic Sentiment Index DEC,55,39,45.5,40
Wednesday December 09 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Balance of Trade OCT,€19.4B,€20.6B ®,,€23.2B
11:30 AM,ES,Consumer Confidence NOV,55.7,48.5,,47
Thursday December 10 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,GB,Balance of Trade OCT,£-1.7B,£0.6B,,£0.5B
7:00 AM,GB,GDP 3-Month Avg OCT,10.20%,15.50%,10.10%,9.80%
7:00 AM,GB,Manufacturing Production YoY OCT,-7.10%,-7.90%,-8.40%,-8.20%
7:00 AM,GB,Industrial Production YoY OCT,-5.50%,-6.30%,-6.50%,-6.80%
7:00 AM,GB,Industrial Production MoM OCT,1.30%,0.50%,0.30%,0.20%
7:00 AM,GB,Construction Output YoY OCT,-7.50%,-10%,-7.40%,-7.60%
7:45 AM,FR,Industrial Production MoM OCT,1.60%,1.6% ®,0.40%,0.60%
8:30 AM,SE,Inflation Rate MoM NOV,0.00%,-0.10%,-0.10%,0.00%
8:30 AM,SE,CPIF YoY NOV,0.20%,0.30%,0.10%,0.20%
10:00 AM,GR,Unemployment Rate SEP,16.10%,16.5% ®,,17%
11:00 AM,IE,Inflation Rate YoY NOV,-1.10%,-1.50%,,-1.60%
12:45 PM,EA,Deposit Facility Rate,-0.50%,-0.50%,-0.50%,-0.50%
12:45 PM,EA,ECB Interest Rate Decision,0%,0%,0%,0%
12:45 PM,EA,Marginal Lending Rate,0.25%,0.25%,,0.25%
1:30 PM,EA,ECB Press Conference,,,,
,EU,European Council Meeting,,,,
Friday December 11 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Inflation Rate YoY Final NOV,-0.30%,-0.20%,-0.30%,-0.30%
7:00 AM,GB,BoE FPC Record,,,,
7:00 AM,GB,BoE Financial Stability Report,,,,
9:00 AM,IT,Industrial Production MoM OCT,1.30%,-5.1% ®,1%,1.20%
,EU,European Council Meeting,,,,
,EU,Euro Summit,,,,
Monday December 14 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,DE,Wholesale Prices MoM NOV,0.10%,-0.20%,,0.10%
7:00 AM,DE,Wholesale Prices YoY NOV,-1.70%,-1.90%,,-1.70%
10:00 AM,EA,Industrial Production YoY OCT,-3.80%,-6.3% ®,-4.40%,-4.90%
10:00 AM,EA,Industrial Production MoM OCT,2.10%,0.1% ®,2%,1.50%
Tuesday December 15 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,GB,Claimant Count Change NOV,64.3K,-29.8K,,30K
7:00 AM,GB,Average Earnings excl. Bonus OCT,2.80%,1.90%,2.60%,2.30%
7:00 AM,GB,Average Earnings incl. Bonus OCT,2.70%,1.4% ®,2.20%,2.00%
7:00 AM,GB,Unemployment Rate OCT,4.90%,4.80%,5.10%,5.00%
7:00 AM,GB,Employment Change SEP,-144K,-164K,-250K,-200K
7:45 AM,FR,Inflation Rate YoY Final NOV,0.20%,0%,0.20%,0.20%
9:00 AM,FR,IEA Oil Market Report,,,,
9:00 AM,IT,Inflation Rate YoY Final NOV,-0.20%,-0.30%,-0.20%,-0.20%
10:00 AM,IT,Balance of Trade OCT,€7.565B,€5.849B,,€5.1B
1:00 PM,HU,Deposit Interest Rate DEC,-0.05%,-0.05%,-0.05%,-0.05%
1:00 PM,HU,Interest Rate Decision,0.60%,0.60%,0.60%,0.60%
2:05 PM,EA,ECB Lane Speech,,,,
Wednesday December 16 2020,,,Actual,Previous,Consensus,Forecast
7:00 AM,GB,Inflation Rate YoY NOV,0.30%,0.70%,0.60%,0.80%
7:00 AM,GB,Core Inflation Rate YoY NOV,1.10%,1.50%,1.40%,1.40%
7:00 AM,GB,Inflation Rate MoM NOV,-0.10%,0%,0.10%,0.20%
8:15 AM,FR,Markit Manufacturing PMI Flash DEC,51.1,49.6,50.1,50
8:15 AM,FR,Markit Services PMI Flash DEC,49.2,38.8,40,39.7
8:30 AM,DE,Markit Services PMI Flash DEC,47.7,46,44,44.5
8:30 AM,DE,Markit Manufacturing PMI Flash DEC,58.6,57.8,56.4,55.9
9:00 AM,EA,Markit Manufacturing PMI Flash DEC,55.5,53.8,53,52.9
9:00 AM,EA,Markit Services PMI Flash DEC,47.3,41.7,41.9,41.5
9:30 AM,GB,Markit/CIPS UK Services PMI Flash DEC,49.9,47.6,50.5,50.9
9:30 AM,GB,Markit/CIPS Manufacturing PMI Flash DEC,57.3,55.6,55.9,55.5
9:50 AM,DE,Bundesbank Buch Speech,,,,
10:00 AM,EA,Balance of Trade OCT,€30B,€24.4B ®,,€28B
10:00 AM,EA,Construction Output YoY OCT,-1.40%,-2.3% ®,,0.80%
3:30 PM,EA,ECB Guindos Speech,,,,
5:00 PM,DE,Bundesbank Weidmann Speech,,,,
,EA,Eurogroup Video Conference,,,,
Thursday December 17 2020,,,Actual,Previous,Consensus,Forecast
5:30 AM,NL,Unemployment Rate NOV,4%,4.30%,,4.50%
7:00 AM,EU,New Car Registrations YoY NOV,-12%,-7.80%,,-17.90%
7:45 AM,FR,Business Confidence DEC,93,92,93,93
8:30 AM,SE,Unemployment Rate NOV,7.70%,7.80%,8.40%,8.60%
9:00 AM,PL,Employment Growth YoY NOV,-1.20%,-1%,-1.50%,-0.70%
10:00 AM,EA,Inflation Rate YoY Final NOV,-0.30%,-0.30%,-0.30%,-0.30%
10:00 AM,EA,Core Inflation Rate YoY Final NOV,0.20%,0.20%,0.20%,0.20%
12:00 PM,PL,Monetary Policy Meeting Minutes,,,,
12:00 PM,GB,BoE Interest Rate Decision,0.10%,0.10%,0.10%,0.10%
12:00 PM,GB,BoE Quantitative Easing,£875B,£875B,,£875B
12:00 PM,GB,MPC Meeting Minutes,,,,
12:00 PM,GB,BoE MPC Vote Hike,0/9,0/9,0/9,0/9
12:00 PM,GB,BoE MPC Vote Unchanged,9/9,9/9,9/9,9/9
12:00 PM,GB,BoE MPC Vote Cut,0/9,0/9,0/9,0/9
1:30 PM,CZ,CNB Interest Rate Decision,0.25%,0.25%,0.25%,0.25%
3:30 PM,SK,Unemployment Rate NOV,7.40%,7.40%,7.40%,
3:30 PM,GB,BoE Broadbent Speech,,,,
5:30 PM,EA,ECB Guindos Speech,,,,
Friday December 18 2020,,,Actual,Previous,Consensus,Forecast
12:01 AM,GB,GfK Consumer Confidence DEC,-26,-33,-31,-30
7:00 AM,DE,PPI MoM NOV,0.20%,0.10%,0.10%,0.20%
7:00 AM,GB,Retail Sales YoY NOV,2.40%,5.80%,2.80%,3.20%
7:00 AM,GB,Retail Sales MoM NOV,-3.80%,1.3% ®,-4.20%,-2.80%
9:00 AM,DE,Ifo Business Climate DEC,92.1,90.9 ®,90,90
9:00 AM,ES,Balance of Trade OCT,€-0.65B,€-1.49B ®,,€-1.8B
10:00 AM,HR,Unemployment Rate NOV,9.30%,9.10%,,9.50%
